gene,distance,Z,FC,p.value,p.adj
ERGIC1,7.32720859222103e-10,-0.493708687427958,0.00152675156571253,0.968831654469306,0.999950297526443
CNOT4,7.30374804791513e-10,-0.495858692230416,0.00151699039134855,0.968931399968375,0.999950297526443
NUDT14,7.29765111109047e-10,-0.496418524020815,0.00151445877767962,0.968957321953246,0.999950297526443
NPRL2,7.29762226940606e-10,-0.496421173385637,0.00151444680685363,0.968957444577804,0.999950297526443
ASAP1,7.29254249360119e-10,-0.496887953086533,0.00151233916892736,0.968979041984642,0.999950297526443
POGZ,7.28721862362456e-10,-0.497377498360618,0.00151013182954381,0.969001677217828,0.999950297526443
ISOC1,7.28692502104201e-10,-0.497404505977967,0.00151001014534681,0.969002925514052,0.999950297526443
TMEM167B,7.27130234219407e-10,-0.498843101022483,0.00150354236494074,0.969069347828814,0.999950297526443
EIF1AD,7.26734569389657e-10,-0.499207915947982,0.00150190651774303,0.969086170185176,0.999950297526443
SEC22C,7.25877887316738e-10,-0.499998457840622,0.00149836767954454,0.969122593512906,0.999950297526443
SNRK,7.24301709297721e-10,-0.501455294541285,0.0014918676052491,0.96918960762989,0.999950297526443
ING1,7.24300003655612e-10,-0.501456872690875,0.00149186057892518,0.96918968014853,0.999950297526443
JMJD6,7.23989761894958e-10,-0.501743984129359,0.00149058282571245,0.969202870675158,0.999950297526443
HDAC2,7.23874067708461e-10,-0.501851082941463,0.00149010647094189,0.969207789638722,0.999950297526443
EIF4G3,7.23365131822433e-10,-0.502322403605861,0.00148801190201936,0.969229428052587,0.999950297526443
ZC3H13,7.2288617550002e-10,-0.502766251932929,0.00148604206208094,0.969249791846815,0.999950297526443
KCTD20,7.223708670589e-10,-0.503244103753701,0.00148392417103438,0.969271701247092,0.999950297526443
MED4,7.22115427050395e-10,-0.503481097972558,0.00148287488568543,0.969282561814041,0.999950297526443
ACOT9,7.2148221395031e-10,-0.504068933514284,0.0014802754006703,0.969309484219738,0.999950297526443
USP12,7.21342437432545e-10,-0.504198760179973,0.00147970189325963,0.96931542712127,0.999950297526443
GLYR1,7.20080595039129e-10,-0.505371876144078,0.00147452954409238,0.96936907716198,0.999950297526443
SNX4,7.18981368106441e-10,-0.506395423752743,0.00147003114359649,0.969415813357064,0.999950297526443
CCND2,7.18749691990715e-10,-0.506611341543639,0.0014690839250742,0.969425663620514,0.999950297526443
MIS12,7.17858350503583e-10,-0.50744267984201,0.00146544248071877,0.969463561176412,0.999950297526443
CYB561D2,7.17217665082428e-10,-0.508040849313524,0.00146282784607465,0.969490801521313,0.999950297526443
SLBP,7.16392433382227e-10,-0.508812076436065,0.00145946351894674,0.969525888365803,0.999950297526443
CORO7,7.13953639427201e-10,-0.51109627641189,0.00144954361421641,0.969629580296824,0.999950297526443
IAH1,7.1393064425009e-10,-0.511117849634862,0.0014494502412759,0.969630558001513,0.999950297526443
FAM134C,7.13770729429582e-10,-0.511267894283083,0.00144880098320684,0.969637357231546,0.999950297526443
ZNF428,7.13586901408196e-10,-0.511440416133001,0.00144805481665462,0.969645173201547,0.999950297526443
CDC5L,7.13537543692096e-10,-0.511486745429341,0.00144785450410245,0.969647271785412,0.999950297526443
SART1,7.13407750001422e-10,-0.511608590139451,0.00144732781762433,0.969652790334812,0.999950297526443
GNA13,7.11634628765355e-10,-0.513275258679478,0.00144014230966879,0.969728179792926,0.999950297526443
PCYT1A,7.10902763076504e-10,-0.513964350417595,0.001437181664631,0.969759297291545,0.999950297526443
CTCF,7.10698095412819e-10,-0.51415717836967,0.00143635425957083,0.969767999368811,0.999950297526443
HELZ2,7.09807111317274e-10,-0.514997243328671,0.00143275507560697,0.969805882348878,0.999950297526443
CDS2,7.08903621247749e-10,-0.515850136027884,0.00142910998354802,0.969844297129179,0.999950297526443
PHKG2,7.08619442779965e-10,-0.516118616075937,0.00142796443746234,0.969856379903353,0.999950297526443
THAP4,7.08406628512971e-10,-0.516319742015495,0.00142710686694128,0.969865428400366,0.999950297526443
PSME4,7.08114380500744e-10,-0.516596033720564,0.00142592962466575,0.969877854290078,0.999950297526443
NFKBIE,7.07379601929212e-10,-0.517291179363531,0.00142297191341511,0.969909095860765,0.999950297526443
C17orf89,7.05523599526724e-10,-0.519050169523957,0.00141551460324944,0.969988010221521,0.999950297526443
RBFA,7.04368404582768e-10,-0.520147231918628,0.00141088298890363,0.970037127477993,0.999950297526443
ZNF296,7.0383450624042e-10,-0.520654847981471,0.0014087449526078,0.970059828119407,0.999950297526443
ADAM19,7.03640938902615e-10,-0.520838978051605,0.00140797019800071,0.970068058348977,0.999950297526443
PLA2G12A,7.03570381928873e-10,-0.520906107177268,0.00140768784622134,0.970071058339841,0.999950297526443
TTPAL,7.0237713280363e-10,-0.522042366964848,0.00140291704308017,0.970121793806636,0.999950297526443
CCDC137,7.00754187389897e-10,-0.523590784840022,0.00139644124206751,0.970190799618536,0.999950297526443
USP7,7.00018118864544e-10,-0.524294189660867,0.00139350915367971,0.970222096497171,0.999950297526443
MAPKAP1,6.98020312516846e-10,-0.526206933830955,0.00138556653409567,0.970307041404722,0.999950297526443
DPF2,6.97746734710058e-10,-0.526469273155561,0.00138448064601052,0.970318673710307,0.999950297526443
NRBP1,6.97377054585335e-10,-0.52682392418139,0.00138301398377463,0.970334392218232,0.999950297526443
BMP2K,6.95678127701533e-10,-0.528456111172179,0.00137628368611099,0.970406629400167,0.999950297526443
LONP2,6.95630018026466e-10,-0.528502386734626,0.0013760933386821,0.970408674993414,0.999950297526443
TMBIM1,6.95440779818509e-10,-0.528684440383163,0.00137534473954193,0.970416721285364,0.999950297526443
EDEM1,6.94635344266575e-10,-0.529459830448634,0.00137216083056886,0.970450967942209,0.999950297526443
C5orf45,6.94336213143818e-10,-0.529748023229662,0.00137097929658614,0.97046368683954,0.999950297526443
PTGES2,6.93774136817626e-10,-0.530289869291246,0.00136876053545224,0.970487586048344,0.999950297526443
ALG8,6.93495341945683e-10,-0.530558786467495,0.00136766067679851,0.970499440278944,0.999950297526443
SDHAF2,6.9319171606647e-10,-0.530851773217124,0.00136646336155651,0.970512350320045,0.999950297526443
ERO1B,6.92286742876935e-10,-0.531725768802961,0.00136289780972162,0.97055082943459,0.999950297526443
SLC43A2,6.92251183650694e-10,-0.53176013325894,0.0013627578031495,0.970552341400716,0.999950297526443
TSC2,6.91930500018716e-10,-0.532070118830096,0.00136149550729711,0.970565976763736,0.999950297526443
GABARAP,6.91452889626083e-10,-0.532532052346194,0.00135961659032852,0.970586284617181,0.999950297526443
OTUD6B-AS1,6.90876265821586e-10,-0.533090158453818,0.00135734988378296,0.970610802517192,0.999950297526443
ASB8,6.90369316831475e-10,-0.533581197555269,0.00135535863085302,0.970632357884459,0.999950297526443
CDK5RAP1,6.89751208866759e-10,-0.534180376562345,0.0013529327323964,0.970658639737591,0.999950297526443
TMEM219,6.89723037872176e-10,-0.534207697152863,0.0013528222210066,0.970659837564596,0.999950297526443
POLDIP3,6.89456543399663e-10,-0.534466200018487,0.00135177701887242,0.970671168877977,0.999950297526443
NCOA1,6.8928772457665e-10,-0.534630006056153,0.00135111511358326,0.970678347037383,0.999950297526443
COPB2,6.89232586533083e-10,-0.53468351523107,0.00135089896331191,0.970680691501975,0.999950297526443
TRNAU1AP,6.87529581948724e-10,-0.536338241233103,0.00134423141756381,0.970753103226491,0.999950297526443
LUC7L,6.87317403954313e-10,-0.536544680339319,0.0013434018610662,0.970762125047927,0.999950297526443
VPS72,6.87053870761042e-10,-0.536801170987902,0.00134237187664132,0.970773330500803,0.999950297526443
SLAIN2,6.86693347903831e-10,-0.537152212729539,0.0013409634608237,0.970788659971446,0.999950297526443
ORAI1,6.86136450029812e-10,-0.537694813770201,0.00133878934077651,0.970812339350123,0.999950297526443
KIAA2026,6.85984892346862e-10,-0.537842553958778,0.00133819796743913,0.970818783609321,0.999950297526443
DYNC1H1,6.85967077221591e-10,-0.537859922412012,0.00133812846195839,0.97081954111169,0.999950297526443
SRPK1,6.85515997375813e-10,-0.538299837147327,0.00133636918125522,0.970838721117599,0.999950297526443
URI1,6.83890064400434e-10,-0.539887839247129,0.00133003739641854,0.970907856255127,0.999950297526443
SDHB,6.83404038121423e-10,-0.540363232285993,0.00132814760898879,0.970928522274696,0.999950297526443
BTN3A1,6.831326880366e-10,-0.540628787293657,0.00132709311882469,0.97094006019051,0.999950297526443
SLC12A9,6.82941893107025e-10,-0.540815568282389,0.00132635192378725,0.970948172872047,0.999950297526443
TNKS2,6.82760403086358e-10,-0.540993286708746,0.00132564706835172,0.970955889907691,0.999950297526443
CWC27,6.82118616879031e-10,-0.541622100468149,0.0013231560564588,0.970983178961805,0.999950297526443
NDUFB9,6.81929146007705e-10,-0.541807850372098,0.00132242109715251,0.970991235359669,0.999950297526443
NBN,6.81907183611433e-10,-0.541829384665611,0.00132233591801432,0.970992169212126,0.999950297526443
NKG7,6.81323956200158e-10,-0.542401487740505,0.00132007492776839,0.971016968358071,0.999950297526443
RAB5B,6.80611128556391e-10,-0.54310135919038,0.0013173141451957,0.971047278214267,0.999950297526443
NKAP,6.80131932494394e-10,-0.543572241937446,0.00131545984248907,0.97106765393989,0.999950297526443
FBXO21,6.79319113925075e-10,-0.54437168962178,0.00131231753664162,0.971102215552877,0.999950297526443
TSEN54,6.79235201434247e-10,-0.544454274144477,0.00131199335017386,0.971105783573657,0.999950297526443
CBX6,6.78463473357295e-10,-0.545214249658082,0.00130901374336122,0.971138598045763,0.999950297526443
HPCAL1,6.78127089511068e-10,-0.545545771013209,0.00130771604072452,0.971152901361233,0.999950297526443
DBF4,6.76408229736235e-10,-0.547242257670189,0.00130109506424057,0.971225988825363,0.999950297526443
C3orf17,6.76083830817818e-10,-0.547562899262537,0.00129984737800093,0.971239782586369,0.999950297526443
TOPORS,6.75310776527619e-10,-0.548327596679807,0.00129687650942732,0.971272653649638,0.999950297526443
HADH,6.74839260292009e-10,-0.548794429283886,0.001295066128576,0.971292703028749,0.999950297526443
ANAPC13,6.74634820853815e-10,-0.548996935522133,0.00129428157882312,0.971301396019893,0.999950297526443
CMC1,6.74138256832352e-10,-0.549489049915897,0.00129237697171143,0.971322510485779,0.999950297526443
KNOP1,6.7230358119653e-10,-0.55131031457337,0.00128535210392088,0.971400523150724,0.999950297526443
SLC25A36,6.71457448960971e-10,-0.552151873322848,0.00128211876264373,0.971436501826488,0.999950297526443
COPS3,6.69015873154181e-10,-0.554585983377204,0.00127281154967594,0.971540321225076,0.999950297526443
TLE4,6.68866214785826e-10,-0.554735461943249,0.00127224215931765,0.971546684934978,0.999950297526443
COPS7B,6.68817135533169e-10,-0.554784489236844,0.00127205546008797,0.971548771862616,0.999950297526443
CD47,6.68762870754582e-10,-0.554838700595428,0.00127184905088006,0.971551079287265,0.999950297526443
PATL2,6.6864861816981e-10,-0.554952854541318,0.00127141451829706,0.971555937489573,0.999950297526443
AC245100.1,6.68576518668608e-10,-0.555024901453036,0.00127114034316871,0.971559003276013,0.999950297526443
PARP10,6.66994303206486e-10,-0.556607847398078,0.00126513104421192,0.971626281721095,0.999950297526443
IST1,6.66631455537527e-10,-0.556971371731972,0.0012637549455388,0.971641710638719,0.999950297526443
CHERP,6.66082508233206e-10,-0.55752170472313,0.00126167448794289,0.97166505285856,0.999950297526443
ARHGAP1,6.6504853898105e-10,-0.558559469861634,0.00125776049804382,0.971709019143805,0.999950297526443
AP1G2,6.6494151973543e-10,-0.558666970615379,0.00125735573435656,0.971713569805006,0.999950297526443
DNAJC4,6.6450781597402e-10,-0.5591027961907,0.00125571606513884,0.971732011720542,0.999950297526443
MCCC2,6.63967882738825e-10,-0.559645753478175,0.00125367627757859,0.971754970738113,0.999950297526443
SENP5,6.6393491736334e-10,-0.559678917241882,0.00125355179299325,0.971756372491136,0.999950297526443
EXOSC5,6.63617686877867e-10,-0.559998137834352,0.00125235417608649,0.971769861763814,0.999950297526443
ACP1,6.63353764134319e-10,-0.560263828149881,0.00125135824414785,0.971781084291184,0.999950297526443
AARSD1,6.6314302509261e-10,-0.560476051600865,0.00125056328929027,0.971790045344297,0.999950297526443
STK16,6.63036081208763e-10,-0.560583773595409,0.00125015996962594,0.971794592817335,0.999950297526443
SRPRA,6.62305977663195e-10,-0.561319636148677,0.00124740825304215,0.971825638340355,0.999950297526443
TOP2B,6.61635311826065e-10,-0.561996280106559,0.00124488322518032,0.971854156485867,0.999950297526443
TCEB3,6.6158835237648e-10,-0.562043682852203,0.00124470652071655,0.971856153303428,0.999950297526443
TM7SF2,6.61334479145377e-10,-0.562300008702097,0.00124375143426226,0.971866948546429,0.999950297526443
MRPL21,6.60697930785917e-10,-0.562943123070109,0.00124135831265064,0.971894015992434,0.999950297526443
USB1,6.59522127167989e-10,-0.564132624015075,0.00123694390554393,0.971944013851416,0.999950297526443
FAM200B,6.59446740383399e-10,-0.564208958579174,0.00123666114355466,0.971947219473675,0.999950297526443
TTF1,6.5845163534632e-10,-0.565217361792297,0.00123293171655363,0.971989533707857,0.999950297526443
BCL2A1,6.58190860110528e-10,-0.565481864349582,0.00123195532170749,0.972000622504481,0.999950297526443
ORC4,6.5791564379008e-10,-0.565761123761889,0.00123092527603236,0.972012325376981,0.999950297526443
OAS1,6.57505791615387e-10,-0.566177205261633,0.00122939213035842,0.972029753307165,0.999950297526443
MRPS25,6.55355021127143e-10,-0.568364763504381,0.00122136234350085,0.972121209617215,0.999950297526443
IFI30,6.54893035599916e-10,-0.568835551986204,0.00121964097774825,0.972140854481604,0.999950297526443
RAB3GAP2,6.5484201685931e-10,-0.568887562456387,0.00121945095550179,0.972143023936403,0.999950297526443
THYN1,6.54791990030423e-10,-0.568938565518738,0.00121926464206294,0.972145151212634,0.999950297526443
NAPRT,6.5444321780679e-10,-0.569294247950742,0.00121796611552559,0.972159981957525,0.999950297526443
TTC9C,6.54404318062595e-10,-0.569333929716057,0.00121782132935938,0.972161636081196,0.999950297526443
RP11-1094M14.11,6.53713193034638e-10,-0.570039327321529,0.00121525037336359,0.972191024630344,0.999950297526443
ZNF638,6.53331468200697e-10,-0.570429242845712,0.00121383153766879,0.972207256643046,0.999950297526443
MTX2,6.53307399450256e-10,-0.570453835384743,0.00121374210413732,0.972208280114341,0.999950297526443
MRPL23,6.53220363368363e-10,-0.570542772836821,0.00121341872705504,0.972211981134918,0.999950297526443
CCDC106,6.52966517521473e-10,-0.57080222926361,0.00121247582486738,0.972222775382312,0.999950297526443
SHPRH,6.52730775277139e-10,-0.571043268867031,0.00121160049614168,0.972232799817593,0.999950297526443
CDC73,6.52683352077399e-10,-0.57109176782992,0.00121142444841344,0.972234816388373,0.999950297526443
MAP2K7,6.52327440436709e-10,-0.571455861309189,0.00121010361648256,0.972249950780135,0.999950297526443
ZFP91,6.51999807701621e-10,-0.57179119475796,0.00120888836791494,0.972263882679921,0.999950297526443
VPS13C,6.51010432212029e-10,-0.572804809352248,0.00120522230225249,0.972305953863656,0.999950297526443
ITGB3BP,6.50528007745715e-10,-0.573299590486998,0.00120343672934502,0.972326468012462,0.999950297526443
NAA50,6.50189429395219e-10,-0.573647051911299,0.00120218435716802,0.972340865399877,0.999950297526443
FBXL15,6.4911506298149e-10,-0.574750759390598,0.00119821468514354,0.972386550806691,0.999950297526443
TCF3,6.48933584946651e-10,-0.574937367080017,0.00119754479081587,0.972394267827027,0.999950297526443
ECI2,6.48439792543207e-10,-0.575445371253713,0.00119572299101731,0.97241526545573,0.999950297526443
PKHD1L1,6.46945827544178e-10,-0.576984603102628,0.00119021959509114,0.972478793731153,0.999950297526443
TAF6,6.46603595368653e-10,-0.577337686174223,0.00118896068380195,0.972493346586584,0.999950297526443
SLC35E1,6.45982730612192e-10,-0.577978695359531,0.00118667851466175,0.972519747853585,0.999950297526443
FYB,6.45161122382577e-10,-0.57882787295889,0.00118366182471398,0.972554685457549,0.999950297526443
RNF4,6.44992307817691e-10,-0.579002480985043,0.00118304246559159,0.972561864039213,0.999950297526443
CFAP97,6.44827039180166e-10,-0.579173463984743,0.00118243627303801,0.972568891837882,0.999950297526443
RBM14,6.44438808629688e-10,-0.579575283958482,0.00118101288454783,0.972585400762813,0.999950297526443
RHOT2,6.4386621042415e-10,-0.580168350296191,0.00117891510452708,0.97260974966864,0.999950297526443
SNAPIN,6.43763202876756e-10,-0.580275093800649,0.0011785379223187,0.972614129917475,0.999950297526443
MTIF3,6.43547039095722e-10,-0.580499151003617,0.00117774659270911,0.972623321976218,0.999950297526443
ZNF688,6.42790545806502e-10,-0.581283838773593,0.00117497932418982,0.972655490810919,0.999950297526443
PPIL4,6.42421314419316e-10,-0.581667154070735,0.0011736298499458,0.972671191883028,0.999950297526443
EP300,6.42410622734919e-10,-0.581678256734194,0.0011735907853156,0.9726716465328,0.999950297526443
SDAD1,6.42156492001229e-10,-0.581942208370777,0.00117266244918473,0.972682453109552,0.999950297526443
RASSF1,6.41635251094121e-10,-0.582483907235172,0.00117075951252189,0.972704618212428,0.999950297526443
RP11-544A12.8,6.4133523091099e-10,-0.582795894762709,0.00116966490507173,0.972717376196532,0.999950297526443
CSRNP1,6.40614180975756e-10,-0.583546280831861,0.00116703628697724,0.972748037974281,0.999950297526443
PLEKHA1,6.40319792021046e-10,-0.58385288068951,0.00116596392966091,0.972760556520654,0.999950297526443
PPP1R9B,6.39791982604483e-10,-0.58440292266403,0.00116404253628154,0.972783001016269,0.999950297526443
CMAS,6.39408591133557e-10,-0.58480273723545,0.00116264786340083,0.972799304316384,0.999950297526443
DNPEP,6.39097249937062e-10,-0.585127584872179,0.00116151590473116,0.972812543766282,0.999950297526443
KIAA0355,6.39069821826072e-10,-0.585156210150985,0.00116141620940772,0.972813710117594,0.999950297526443
ANKRD13D,6.38670136223718e-10,-0.585573475164641,0.00115996392309559,0.972830706330268,0.999950297526443
ATG16L2,6.38297381654885e-10,-0.585962851073547,0.00115861031142833,0.972846557339997,0.999950297526443
ARMC8,6.36002396790452e-10,-0.588365000694764,0.0011502937711205,0.972944149478213,0.999950297526443
ACSF3,6.35857388199587e-10,-0.588517060430032,0.00114976929679718,0.972950315849906,0.999950297526443
GGPS1,6.34645642170279e-10,-0.58978903410769,0.00114539126840187,0.973001844421627,0.999950297526443
IRF2BP2,6.34586511595645e-10,-0.589851163427802,0.00114517784382521,0.973004358906905,0.999950297526443
ZNF83,6.34509649904218e-10,-0.589931931404604,0.0011449004506758,0.97300762739561,0.999950297526443
IFNAR1,6.34366545671836e-10,-0.590082333595799,0.00114438407831071,0.973013712802415,0.999950297526443
FBXO3,6.3359045444019e-10,-0.59089857245014,0.00114158568621186,0.973046715563392,0.999950297526443
CREM,6.32886615279993e-10,-0.59163965366829,0.00113905077926852,0.973076645893222,0.999950297526443
LARP7,6.32821094531228e-10,-0.591708681631247,0.00113881494683043,0.973079432124921,0.999950297526443
BCL7A,6.32818996022651e-10,-0.591710892583041,0.00113880739395651,0.973079521362783,0.999950297526443
FLAD1,6.31715895687716e-10,-0.59287407711829,0.0011348406232534,0.973126430111849,0.999950297526443
SLU7,6.31595754866995e-10,-0.593000879795385,0.00113440901239782,0.973131539041317,0.999950297526443
NELFE,6.31412721967153e-10,-0.593194106550707,0.0011337516169548,0.973139322427718,0.999950297526443
NFATC3,6.30694466425745e-10,-0.593952885650301,0.0011311737144466,0.97316986592531,0.999950297526443
CAND1,6.28875966982283e-10,-0.595877706583646,0.0011246600273284,0.973247196981532,0.999950297526443
CDC42SE1,6.27194945786992e-10,-0.597661779694329,0.00111865550296357,0.973318682046784,0.999950297526443
TMEM248,6.2663512790238e-10,-0.598256937300617,0.0011166594286099,0.973342488229681,0.999950297526443
MUS81,6.26564415310115e-10,-0.598332150159374,0.00111640742413669,0.973345495275181,0.999950297526443
C11orf1,6.26140160187864e-10,-0.598783577112379,0.00111489606727656,0.973363536687293,0.999950297526443
PIGC,6.25902578571186e-10,-0.599036503413819,0.00111405015904599,0.973373639830798,0.999950297526443
PRKRIP1,6.24068550269159e-10,-0.600992100126165,0.00110753091440372,0.973451631914185,0.999950297526443
FOPNL,6.24058262972971e-10,-0.601003084899285,0.00110749440109234,0.97345206938234,0.999950297526443
STAG2,6.23528901815992e-10,-0.601568571884198,0.00110561632046723,0.973474580521807,0.999950297526443
SIRT7,6.23390872450691e-10,-0.601716096861784,0.0011051268784307,0.973480450238712,0.999950297526443
NDUFV1,6.23054209191075e-10,-0.602076052410428,0.00110393354959322,0.973494766894108,0.999950297526443
LGALS8,6.22251732319104e-10,-0.602934804295576,0.00110109170811851,0.973528892377368,0.999950297526443
CHMP3,6.2193578061755e-10,-0.603273204960854,0.0010999738213897,0.973542328297519,0.999950297526443
MIB2,6.21536419771002e-10,-0.603701177848146,0.00109856163237712,0.973559311221849,0.999950297526443
TMEM5,6.20514156650032e-10,-0.604797886947576,0.00109495091714803,0.973602783282727,0.999950297526443
RNF216,6.20366546596057e-10,-0.604956390238775,0.00109443003768637,0.973609060453201,0.999950297526443
RPP38,6.20207173086307e-10,-0.605127565835046,0.00109386778702216,0.973615837870684,0.999950297526443
DECR1,6.19938818271749e-10,-0.605415888759505,0.00109292138977437,0.973627249762791,0.999950297526443
CTSH,6.19490550647907e-10,-0.605897779575878,0.00109134141403169,0.973646312528621,0.999950297526443
SMC5,6.18597804978457e-10,-0.606858487432842,0.00108819822388275,0.973684276951736,0.999950297526443
HTATIP2,6.16967498393554e-10,-0.608616351446464,0.00108246991734425,0.973753606648216,0.999950297526443
ANKLE2,6.16410800110391e-10,-0.609217630119107,0.00108051734358677,0.973777280598533,0.999950297526443
STARD7,6.16231182711487e-10,-0.609411742742029,0.00107988772633147,0.973784918948158,0.999950297526443
API5,6.15376640999242e-10,-0.610335992520732,0.00107689479350873,0.973821258937044,0.999950297526443
CMSS1,6.15350834235824e-10,-0.610363923637091,0.00107680447293242,0.973822356388702,0.999950297526443
SMAD3,6.15042867778684e-10,-0.610697328165951,0.00107572691958633,0.973835452893368,0.999950297526443
SNX17,6.14807143239695e-10,-0.610952632106533,0.00107490250017691,0.973845477261026,0.999950297526443
RAB7A,6.11587407473558e-10,-0.614449259444493,0.00106367348399858,0.973982399418381,0.999950297526443
SNX6,6.10514087298222e-10,-0.615618819644305,0.00105994332081179,0.974028043494137,0.999950297526443
JADE1,6.09845660121607e-10,-0.61634818169449,0.00105762361325771,0.974056469109837,0.999950297526443
SMIM4,6.09599035324595e-10,-0.616617483424311,0.00105676836910589,0.974066957114381,0.999950297526443
C2orf74,6.09093156680822e-10,-0.617170205293937,0.00105501516839643,0.974088470202436,0.999950297526443
ANKRD39,6.08558002426698e-10,-0.617755394507935,0.00105316209281986,0.974111228290989,0.999950297526443
PAFAH1B1,6.0807983673611e-10,-0.618278685851273,0.00105150772911191,0.974131562889074,0.999950297526443
ZBED6,6.08011858479358e-10,-0.618353111515825,0.00105127264265565,0.974134453751404,0.999950297526443
CHD4,6.06316972069048e-10,-0.620211342139845,0.00104541978223543,0.974206531073949,0.999950297526443
TADA3,6.06076163374787e-10,-0.620475764027274,0.00104458953603828,0.974216771804425,0.999950297526443
HSPA1B,6.05561225976284e-10,-0.621041534389557,0.00104281527153219,0.97423867026021,0.999950297526443
PIGBOS1,6.05558948252083e-10,-0.621044037991299,0.00104280742677261,0.974238767123761,0.999950297526443
NT5E,6.05326899198116e-10,-0.621299146388796,0.0010420083761965,0.974248635350951,0.999950297526443
MGME1,6.05204967621908e-10,-0.621433232341962,0.00104158863298792,0.97425382067208,0.999950297526443
CORO1B,6.05160620935351e-10,-0.621482006037176,0.00104143599275935,0.97425570658097,0.999950297526443
CCDC28A,6.05130888967837e-10,-0.621514707991179,0.0010413336623056,0.974256970977249,0.999950297526443
NARFL,6.050637274311e-10,-0.621588584119399,0.00104110252656549,0.974259827122042,0.999950297526443
OAS2,6.0502520709514e-10,-0.62163095915264,0.00104096997080083,0.974261465257087,0.999950297526443
HSPA6,6.04722209942091e-10,-0.621964367497216,0.00103992759453344,0.974274350669124,0.999950297526443
MESDC1,6.04293447628467e-10,-0.6224364384889,0.0010384534509225,0.974292584446232,0.999950297526443
OMA1,6.03900113955365e-10,-0.622869785699154,0.00103710203538348,0.974309311577705,0.999950297526443
KAT8,6.01932785770805e-10,-0.625041332128813,0.00103035589761215,0.974392975464349,0.999950297526443
POP5,6.0140659064172e-10,-0.625623306146744,0.00102855526042424,0.974415352830772,0.999950297526443
CHMP6,6.01363257983532e-10,-0.625671254075672,0.00102840704645872,0.974417195628604,0.999950297526443
THAP7,6.00972129309973e-10,-0.626104191496927,0.00102706972273743,0.974433829072506,0.999950297526443
DNAJC21,6.00337181190648e-10,-0.626807588345537,0.00102490059889686,0.97446083139654,0.999950297526443
TRAF7,5.99009938080878e-10,-0.628280225411277,0.00102037384755253,0.974517274919146,0.999950297526443
GMEB1,5.9896475370866e-10,-0.628330414772919,0.00102021991617373,0.974519196472251,0.999950297526443
SNRNP70,5.98015631201126e-10,-0.629385512457982,0.00101698918688036,0.974559559782727,0.999950297526443
BIN3,5.97268127380278e-10,-0.630217614073942,0.00101444835635272,0.974591348905939,0.999950297526443
PFDN1,5.97035092135874e-10,-0.630477227630786,0.00101365689907762,0.974601259212832,0.999950297526443
WAC-AS1,5.96855704336232e-10,-0.630677141512613,0.0010130478549352,0.974608888053586,0.999950297526443
CSNK2A1,5.96532394350316e-10,-0.631037591587023,0.00101195063905507,0.974622637491696,0.999950297526443
BORCS8,5.96304724670761e-10,-0.631291527497133,0.00101117835404577,0.974632319628864,0.999950297526443
EMC8,5.94692406049198e-10,-0.63309253270104,0.00100571759707782,0.974700887013061,0.999950297526443
NUBP1,5.93802082334416e-10,-0.63408906334783,0.00100270849876643,0.974738750061117,0.999950297526443
ACYP2,5.9315769823694e-10,-0.634811213186276,0.00100053343456305,0.974766154001126,0.999950297526443
LPAR5,5.93006698357611e-10,-0.634980545215174,0.0010000240887412,0.974772575628269,0.999950297526443
MEPCE,5.92855735651337e-10,-0.63514987702542,0.000999514997942342,0.974778995676175,0.999950297526443
APEH,5.92200970379634e-10,-0.635884794384975,0.000997308436462568,0.974806841144566,0.999950297526443
NMD3,5.92063858886421e-10,-0.636038789146695,0.000996846678965169,0.974812672144562,0.999950297526443
UBAP2L,5.91755648357054e-10,-0.636385076549269,0.000995809092669568,0.974825779552462,0.999950297526443
EP400,5.91743430753957e-10,-0.636398807111486,0.000995767973418089,0.974826299136108,0.999950297526443
MGRN1,5.90964126435214e-10,-0.637275180034133,0.000993146920928139,0.974859440992613,0.999950297526443
E2F4,5.89735082728471e-10,-0.638659572755838,0.000989020268768897,0.97491170922456,0.999950297526443
PER1,5.89296222841015e-10,-0.639154576314479,0.000987548829007256,0.974930372891572,0.999950297526443
FAM91A1,5.88755877290986e-10,-0.639764536005772,0.0009857386257562,0.974953352521242,0.999950297526443
BORCS6,5.88733225481818e-10,-0.639790117866295,0.000985662776547512,0.974954315850044,0.999950297526443
NSL1,5.88033941540366e-10,-0.640580321565079,0.000983322671457702,0.974984054788936,0.999950297526443
MRPL37,5.87544780931315e-10,-0.641133619550885,0.000981687382675974,0.975004857686092,0.999950297526443
TMEM38B,5.87237141524389e-10,-0.641481822804219,0.000980659625580187,0.975017940904744,0.999950297526443
RPP30,5.87035640087903e-10,-0.641709988368607,0.000979986744364614,0.975026510315599,0.999950297526443
NAA10,5.86621991694867e-10,-0.642178609878214,0.000978606156561998,0.975044101876785,0.999950297526443
RNF113A,5.86270860980826e-10,-0.642576654730152,0.000977434990650993,0.975059034707385,0.999950297526443
PGM2L1,5.8603050039301e-10,-0.642849261841069,0.000976633693146439,0.975069256728892,0.999950297526443
CASC3,5.858864434642e-10,-0.643012696849072,0.000976153603601165,0.975075383163802,0.999950297526443
DCTN2,5.85497176467628e-10,-0.643454520236752,0.000974856908128581,0.975091937868919,0.999950297526443
