sample,cell_group,threshold_method,score,n_high,n_low,lower_cutoff,upper_cutoff,mean_high,mean_low,delta_high_minus_low,mannwhitney_p,mannwhitney_fdr
GSM4453603_P28,Plasma cells,within_sample_positive_quartiles,Apoptosis_DDR_score,14,14,7.388021139032978,8.751069224982482,1.4934457297664996,2.943066258122962,-1.4496205283564625,0.045623588296890304,0.07539036081189447
GSM4453603_P28,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,55,137,0.0,0.0,6.84743821005328,5.414176579305201,1.4332616307480794,7.522792746693649e-06,1.0030390328924864e-05
GSM4453603_P28,Plasma cells,detected_vs_undetected,NRF2_redox_score,55,137,0.0,0.0,4.148067637190898,1.4988792835567506,2.649188353634148,1.3125051040608546e-14,5.2500204162434183e-14
GSM4453603_P28,Plasma cells,detected_vs_undetected,Ribosome_translation_score,55,137,0.0,0.0,8.751557999572999,7.807344110008487,0.9442138895645114,0.00015306408126602533,0.00015306408126602533
GSM4453603_P28,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,55,137,0.0,0.0,2.239997629934735,0.8781950424463648,1.36180258748837,1.0164828705500331e-07,2.0329657411000662e-07
GSM4453603_P28,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,30,202,,8.016796790734402,5.810259505635981,5.32958888143462,0.48067062420136164,0.3747038275753264,0.4996051034337685
GSM4453603_P28,B-lineage combined,within_sample_positive_median,NRF2_redox_score,30,202,,8.016796790734402,3.3076623148143853,2.1290797570145887,1.1785825577997966,0.0006252132306736254,0.0025008529226945016
GSM4453603_P28,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,30,202,,8.016796790734402,7.928352692224277,7.776652334729971,0.1517003574943061,0.7210030398143756,0.7210030398143756
GSM4453603_P28,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,30,202,,8.016796790734402,1.608212720415186,1.1254084511629503,0.48280426925223563,0.17991091506360235,0.3598218301272047
GSM4453603_P28,B-lineage combined,within_sample_positive_quartiles,UPR_ER_stress_score,15,15,7.388021139032978,8.828791219856168,5.337537471042863,7.565163290594456,-2.2276258195515934,0.001619713575230349,0.006478854300921396
GSM4453603_P28,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,15,15,7.388021139032978,8.828791219856168,3.580533131989947,5.160532894115822,-1.5799997621258752,0.05123941919274439,0.05123941919274439
GSM4453603_P28,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,15,15,7.388021139032978,8.828791219856168,7.7563993076498585,9.68959935984276,-1.933200052192901,0.02792505735330741,0.05123941919274439
GSM4453603_P28,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,15,15,7.388021139032978,8.828791219856168,1.502700944001956,2.901658067797111,-1.3989571237951548,0.046714517930723384,0.05123941919274439
GSM4453603_P28,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,59,173,0.0,0.0,6.681205546705209,4.951986196319451,1.7292193503857582,2.594758482643718e-07,3.459677976858291e-07
GSM4453603_P28,B-lineage combined,detected_vs_undetected,NRF2_redox_score,59,173,0.0,0.0,4.109063321624934,1.658203724771719,2.4508595968532148,2.927106731686795e-14,1.170842692674718e-13
GSM4453603_P28,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,59,173,0.0,0.0,8.676461792977635,7.496087321367066,1.1803744716105697,4.061537602582306e-05,4.061537602582306e-05
GSM4453603_P28,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,59,173,0.0,0.0,2.155154016829559,0.8579468309504483,1.2972071858791108,5.31214255939825e-08,1.06242851187965e-07
GSM4453604_P29,B cells,within_sample_positive_median,UPR_ER_stress_score,39,85,,8.805200383851442,5.2758908287865784,5.991516027362994,-0.7156251985764159,0.04588030297123755,0.0917606059424751
GSM4453604_P29,B cells,within_sample_positive_median,NRF2_redox_score,39,85,,8.805200383851442,4.985483926568154,4.231699580934528,0.7537843456336262,0.004568409103367023,0.018273636413468092
GSM4453604_P29,B cells,within_sample_positive_median,Ribosome_translation_score,39,85,,8.805200383851442,10.370604484076473,10.22587153582405,0.14473294825242355,0.7427118166562368,0.7427118166562368
GSM4453604_P29,B cells,within_sample_positive_median,Apoptosis_DDR_score,39,85,,8.805200383851442,1.466000100180844,1.1406457708544415,0.3253543293264025,0.19309604972167171,0.25746139962889564
GSM4453604_P29,B cells,within_sample_positive_quartiles,UPR_ER_stress_score,20,20,8.277349296312504,9.228122385558358,5.595997697149645,6.756987492249249,-1.1609897950996038,0.06011064176288863,0.22700917448109081
GSM4453604_P29,B cells,within_sample_positive_quartiles,NRF2_redox_score,20,20,8.277349296312504,9.228122385558358,5.195122366740901,4.977872038538047,0.21725032820285417,0.507505297961912,0.507505297961912
GSM4453604_P29,B cells,within_sample_positive_quartiles,Ribosome_translation_score,20,20,8.277349296312504,9.228122385558358,10.61212805812281,10.778865056193263,-0.16673699807045317,0.33691523838231996,0.4492203178430933
GSM4453604_P29,B cells,within_sample_positive_quartiles,Apoptosis_DDR_score,20,20,8.277349296312504,9.228122385558358,1.8025680055258522,1.1498928738546161,0.652675131671236,0.11350458724054541,0.22700917448109081
GSM4453604_P29,B cells,detected_vs_undetected,UPR_ER_stress_score,78,46,0.0,0.0,5.778445358718972,5.746084058009813,0.03236130070915966,0.9319847330122519,0.9319847330122519
GSM4453604_P29,B cells,detected_vs_undetected,NRF2_redox_score,78,46,0.0,0.0,4.984723874457022,3.593910332781415,1.3908135416756071,1.4133584413149524e-08,5.6534337652598096e-08
GSM4453604_P29,B cells,detected_vs_undetected,Ribosome_translation_score,78,46,0.0,0.0,10.447199922570334,9.973283944859583,0.47391597771075133,0.08734980609381297,0.11646640812508396
GSM4453604_P29,B cells,detected_vs_undetected,Apoptosis_DDR_score,78,46,0.0,0.0,1.4645358378117281,0.8672847626166444,0.5972510751950837,0.01846328159986396,0.03692656319972792
GSM4453604_P29,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,39,85,,8.805200383851442,5.2758908287865784,5.991516027362994,-0.7156251985764159,0.04588030297123755,0.0917606059424751
GSM4453604_P29,B-lineage combined,within_sample_positive_median,NRF2_redox_score,39,85,,8.805200383851442,4.985483926568154,4.231699580934528,0.7537843456336262,0.004568409103367023,0.018273636413468092
GSM4453604_P29,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,39,85,,8.805200383851442,10.370604484076473,10.22587153582405,0.14473294825242355,0.7427118166562368,0.7427118166562368
GSM4453604_P29,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,39,85,,8.805200383851442,1.466000100180844,1.1406457708544415,0.3253543293264025,0.19309604972167171,0.25746139962889564
GSM4453604_P29,B-lineage combined,within_sample_positive_quartiles,UPR_ER_stress_score,20,20,8.277349296312504,9.228122385558358,5.595997697149645,6.756987492249249,-1.1609897950996038,0.06011064176288863,0.22700917448109081
GSM4453604_P29,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,20,20,8.277349296312504,9.228122385558358,5.195122366740901,4.977872038538047,0.21725032820285417,0.507505297961912,0.507505297961912
GSM4453604_P29,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,20,20,8.277349296312504,9.228122385558358,10.61212805812281,10.778865056193263,-0.16673699807045317,0.33691523838231996,0.4492203178430933
GSM4453604_P29,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,20,20,8.277349296312504,9.228122385558358,1.8025680055258522,1.1498928738546161,0.652675131671236,0.11350458724054541,0.22700917448109081
GSM4453604_P29,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,78,46,0.0,0.0,5.778445358718972,5.746084058009813,0.03236130070915966,0.9319847330122519,0.9319847330122519
GSM4453604_P29,B-lineage combined,detected_vs_undetected,NRF2_redox_score,78,46,0.0,0.0,4.984723874457022,3.593910332781415,1.3908135416756071,1.4133584413149524e-08,5.6534337652598096e-08
GSM4453604_P29,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,78,46,0.0,0.0,10.447199922570334,9.973283944859583,0.47391597771075133,0.08734980609381297,0.11646640812508396
GSM4453604_P29,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,78,46,0.0,0.0,1.4645358378117281,0.8672847626166444,0.5972510751950837,0.01846328159986396,0.03692656319972792
GSM4453605_P30,Plasma cells,within_sample_positive_median,UPR_ER_stress_score,13,21,,7.253706210040153,7.025659290184776,6.998504998776305,0.027154291408471032,0.8872743336436232,0.8872743336436232
GSM4453605_P30,Plasma cells,within_sample_positive_median,NRF2_redox_score,13,21,,7.253706210040153,5.975982099171055,5.322712940108512,0.6532691590625426,0.16694059070590372,0.6677623628236149
GSM4453605_P30,Plasma cells,within_sample_positive_median,Ribosome_translation_score,13,21,,7.253706210040153,10.829529068816028,10.916783638061501,-0.08725456924547359,0.723050407364281,0.8872743336436232
GSM4453605_P30,Plasma cells,within_sample_positive_median,Apoptosis_DDR_score,13,21,,7.253706210040153,2.974504366847818,3.122887252910241,-0.14838288606242322,0.5827730681374965,0.8872743336436232
GSM4453605_P30,Plasma cells,within_sample_positive_quartiles,UPR_ER_stress_score,7,7,7.027922503940178,7.737451916788018,7.006678810781764,6.9948699038944655,0.011808906887298853,1.0,1.0
GSM4453605_P30,Plasma cells,within_sample_positive_quartiles,NRF2_redox_score,7,7,7.027922503940178,7.737451916788018,6.068236533179203,5.727077973499827,0.3411585596793758,0.9015151515151516,1.0
GSM4453605_P30,Plasma cells,within_sample_positive_quartiles,Ribosome_translation_score,7,7,7.027922503940178,7.737451916788018,10.808359173248755,11.28539288320259,-0.4770337099538349,0.45571095571095577,0.9114219114219115
GSM4453605_P30,Plasma cells,within_sample_positive_quartiles,Apoptosis_DDR_score,7,7,7.027922503940178,7.737451916788018,2.580052416423018,3.273777060855027,-0.6937246444320091,0.45571095571095577,0.9114219114219115
GSM4453605_P30,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,26,8,0.0,0.0,7.224476967726119,6.308221823228177,0.9162551444979421,0.011857544671782714,0.023715089343565428
GSM4453605_P30,Plasma cells,detected_vs_undetected,NRF2_redox_score,26,8,0.0,0.0,6.004662606445939,4.167938907988502,1.8367236984574378,8.757337161446302e-05,0.0003502934864578521
GSM4453605_P30,Plasma cells,detected_vs_undetected,Ribosome_translation_score,26,8,0.0,0.0,10.908326891794717,10.802479388404663,0.10584750339005389,0.6758669378246686,0.6758669378246686
GSM4453605_P30,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,26,8,0.0,0.0,3.179351968382174,2.698254737775023,0.48109723060715126,0.46486834563913315,0.6198244608521776
GSM4453605_P30,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,15,26,,7.288652682428179,7.072392670303992,6.741700775088893,0.33069189521509834,0.5072462396300886,0.6763283195067848
GSM4453605_P30,B-lineage combined,within_sample_positive_median,NRF2_redox_score,15,26,,7.288652682428179,5.812560670603627,5.125566230350785,0.6869944402528425,0.14759943264843695,0.5903977305937478
GSM4453605_P30,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,15,26,,7.288652682428179,10.682150794594543,10.915082946783608,-0.23293215218906482,0.7148135321309732,0.7148135321309732
GSM4453605_P30,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,15,26,,7.288652682428179,2.748911619299306,3.016192590537776,-0.26728097123847006,0.3574137003975427,0.6763283195067848
GSM4453605_P30,B-lineage combined,within_sample_positive_quartiles,UPR_ER_stress_score,8,8,7.046005769171436,8.008478561900533,6.83581239039166,7.227610138475122,-0.39179774808346224,0.4418026418026417,0.5890701890701889
GSM4453605_P30,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,8,8,7.046005769171436,8.008478561900533,5.456078127577863,5.986246422224158,-0.5301682946462956,0.2786324786324786,0.5572649572649572
GSM4453605_P30,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,8,8,7.046005769171436,8.008478561900533,10.679214728835692,11.083489693074437,-0.40427496423874487,0.8784770784770783,0.8784770784770783
GSM4453605_P30,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,8,8,7.046005769171436,8.008478561900533,2.2940744882617254,3.4183366165164504,-1.124262128254725,0.08298368298368297,0.3319347319347319
GSM4453605_P30,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,29,12,0.0,0.0,7.252301786465241,5.92111319994826,1.3311885865169808,0.001035073327893332,0.002070146655786664
GSM4453605_P30,B-lineage combined,detected_vs_undetected,NRF2_redox_score,29,12,0.0,0.0,5.914023566945926,4.078870717228578,1.835152849717348,0.00010337209903666709,0.00041348839614666836
GSM4453605_P30,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,29,12,0.0,0.0,10.80530150478076,10.889222908054174,-0.0839214032734148,0.9885693332090099,0.9885693332090099
GSM4453605_P30,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,29,12,0.0,0.0,3.085215914338529,2.515285010637868,0.5699309037006612,0.2287845335433536,0.30504604472447144
GSM4453606_P31,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,4,12,0.0,0.0,7.8676330040256355,6.658574965957439,1.2090580380681963,0.21208791208791208,0.34239526965072253
GSM4453606_P31,Plasma cells,detected_vs_undetected,NRF2_redox_score,4,12,0.0,0.0,2.8902708714991587,1.7570330762103348,1.133237795288824,0.3012195985764794,0.34239526965072253
GSM4453606_P31,Plasma cells,detected_vs_undetected,Ribosome_translation_score,4,12,0.0,0.0,9.348314788491003,8.214598697776568,1.1337160907144348,0.17032967032967034,0.34239526965072253
GSM4453606_P31,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,4,12,0.0,0.0,0.7825013909874675,1.5144545026774647,-0.7319531116899972,0.34239526965072253,0.34239526965072253
GSM4453606_P31,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,4,12,0.0,0.0,7.8676330040256355,6.658574965957439,1.2090580380681963,0.21208791208791208,0.34239526965072253
GSM4453606_P31,B-lineage combined,detected_vs_undetected,NRF2_redox_score,4,12,0.0,0.0,2.8902708714991587,1.7570330762103348,1.133237795288824,0.3012195985764794,0.34239526965072253
GSM4453606_P31,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,4,12,0.0,0.0,9.348314788491003,8.214598697776568,1.1337160907144348,0.17032967032967034,0.34239526965072253
GSM4453606_P31,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,4,12,0.0,0.0,0.7825013909874675,1.5144545026774647,-0.7319531116899972,0.34239526965072253,0.34239526965072253
GSM4453607_P32,B cells,within_sample_positive_median,UPR_ER_stress_score,9,78,,9.60139045736512,3.0644267224362864,3.089897279185494,-0.025470556749207507,0.9721767068822351,0.9721767068822351
GSM4453607_P32,B cells,within_sample_positive_median,NRF2_redox_score,9,78,,9.60139045736512,3.9897130758175225,1.4830068149628726,2.50670626085465,0.00022769658015475998,0.0009107863206190399
GSM4453607_P32,B cells,within_sample_positive_median,Ribosome_translation_score,9,78,,9.60139045736512,6.2112756948614445,7.2575686137045565,-1.046292918843112,0.47289640543663114,0.6305285405821749
GSM4453607_P32,B cells,within_sample_positive_median,Apoptosis_DDR_score,9,78,,9.60139045736512,1.097228524930156,0.6901500219100724,0.40707850302008375,0.1912147770045638,0.3824295540091276
GSM4453607_P32,B cells,within_sample_positive_quartiles,UPR_ER_stress_score,5,5,9.191728355559585,10.136810946627312,2.9259954299374487,4.461657041212963,-1.535661611275514,0.30952380952380953,0.5608465608465608
GSM4453607_P32,B cells,within_sample_positive_quartiles,NRF2_redox_score,5,5,9.191728355559585,10.136810946627312,4.629797406512627,3.476369404383173,1.1534280021294538,0.42063492063492064,0.5608465608465608
GSM4453607_P32,B cells,within_sample_positive_quartiles,Ribosome_translation_score,5,5,9.191728355559585,10.136810946627312,5.427829258255387,7.136762635608666,-1.7089333773532793,0.42063492063492064,0.5608465608465608
GSM4453607_P32,B cells,within_sample_positive_quartiles,Apoptosis_DDR_score,5,5,9.191728355559585,10.136810946627312,1.3273900284513167,1.3317513718391685,-0.004361343387851768,1.0,1.0
GSM4453607_P32,B cells,detected_vs_undetected,UPR_ER_stress_score,17,70,0.0,0.0,3.548809584661315,2.975172361987896,0.573637222673419,0.21985178644577086,0.34715363233329005
GSM4453607_P32,B cells,detected_vs_undetected,NRF2_redox_score,17,70,0.0,0.0,3.6960596398435626,1.2678419338874451,2.4282177059561176,5.591990716489267e-07,2.2367962865957066e-06
GSM4453607_P32,B cells,detected_vs_undetected,Ribosome_translation_score,17,70,0.0,0.0,6.670347615100959,7.265656052371316,-0.595308437270357,0.5172202152110199,0.5172202152110199
GSM4453607_P32,B cells,detected_vs_undetected,Apoptosis_DDR_score,17,70,0.0,0.0,0.9725772696216026,0.6738992121398544,0.29867805748174825,0.26036522424996755,0.34715363233329005
GSM4453607_P32,Plasma cells,within_sample_positive_median,UPR_ER_stress_score,6,38,,9.119582060228488,4.622182934132427,4.794331356604708,-0.17214842247228113,0.9601402567936881,0.9601402567936881
